Product ID,Product Name,Category,Sub-Category,total_orders,total_units,total_revenue,total_profit,profit_margin_pct,avg_discount_pct
FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,10,28,219.7,-2.64,-1.2,9.9
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,6,23,143.93,-6.11,-4.2,10.4
FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,6,23,1114.38,-16.3,-1.5,9.5
FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,4,13,581.17,-16.51,-2.8,12.0
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,2,3,97.81,1.83,1.9,9.1
FUR-FU-10002045,"Executive Impressions 14""",Furniture,Furnishings,4,15,377.91,-9.74,-2.6,10.1
FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,7,28,170.62,-7.78,-4.6,9.5
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,4,15,37.46,-0.82,-2.2,10.2
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,3,15,59.7,-6.55,-11.0,8.7
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,5,26,763.67,-6.18,-0.8,10.6
FUR-FU-10002157,Artistic Insta-Plaque,Furniture,Furnishings,3,16,156.8,1.1,0.7,9.8
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,5,13,62.82,7.0,11.1,10.7
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings,2,9,19.7,-6.56,-33.3,12.0
FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,5,17,764.33,12.81,1.7,10.5
FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,7,20,149.26,26.51,17.8,9.8
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,5,23,2064.23,-5.25,-0.3,11.8
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,11,41,175.64,12.2,6.9,10.2
FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,Furniture,Furnishings,1,5,124.41,2.35,1.9,10.6
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,4,14,120.77,-1.04,-0.9,11.5
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,8,33,216.14,-1.53,-0.7,11.0
FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,7,25,154.34,9.32,6.0,8.1
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,6,22,409.54,-20.28,-5.0,9.3
FUR-FU-10002505,Eldon 100 Class Desk Accessories,Furniture,Furnishings,4,18,36.4,4.29,11.8,10.7
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,3,10,93.53,16.23,17.4,10.0
FUR-FU-10002508,Document Clip Frames,Furniture,Furnishings,2,6,45.04,-7.89,-17.5,9.7
FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",Furniture,Furnishings,2,8,117.28,7.52,6.4,9.5
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,4,19,167.93,-14.23,-8.5,9.0
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,7,32,136.34,-5.97,-4.4,9.8
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,4,22,155.44,-1.04,-0.7,9.6
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Furnishings,2,8,56.1,3.43,6.1,11.0
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furniture,Furnishings,2,9,180.46,6.78,3.8,10.4
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,8,24,551.45,3.17,0.6,10.2
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,5,22,291.46,5.57,1.9,9.5
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings,1,7,63.82,3.32,5.2,11.7
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,5,25,421.5,-11.33,-2.7,9.9
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,6,22,84.83,-6.59,-7.8,10.2
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,5,16,1200.94,-11.53,-1.0,10.1
FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,8,34,2699.06,1.42,0.1,9.2
FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,5,20,135.65,-7.45,-5.5,11.2
FUR-FU-10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings,4,13,47.75,-3.43,-7.2,9.2
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,3,7,39.69,-15.78,-39.8,10.9
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,6,30,500.31,-11.99,-2.4,10.1
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings,1,4,101.94,-7.26,-7.1,11.6
FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furniture,Furnishings,3,6,83.49,-7.83,-9.4,10.6
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,6,20,152.06,10.8,7.1,10.3
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,4,17,1545.82,-14.25,-0.9,11.3
FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Furnishings,4,15,108.08,-13.47,-12.5,10.5
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,6,29,369.25,-12.94,-3.5,11.3
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,6,27,775.61,19.04,2.5,9.4
FUR-FU-10003274,Regeneration Desk Collection,Furniture,Furnishings,5,22,35.9,-28.86,-80.4,10.7
FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,6,30,298.2,6.63,2.2,9.6
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings,2,2,463.8,19.9,4.3,9.7
FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,7,26,1469.16,14.43,1.0,9.3
FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings,3,13,151.66,10.38,6.8,9.7
FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,4,12,210.91,-11.42,-5.4,10.1
FUR-FU-10003489,Contemporary Borderless Frame,Furniture,Furnishings,2,4,36.16,-0.16,-0.4,9.2
FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,6,21,531.95,5.07,1.0,9.8
FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,5,19,949.03,-9.66,-1.0,11.3
FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,Furnishings,3,14,246.65,9.26,3.8,10.3
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,6,21,1623.25,29.62,1.8,9.6
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,5,21,508.73,-14.59,-2.9,10.5
FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings,4,22,2863.8,42.08,1.5,8.8
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,5,20,180.31,7.93,4.4,11.6
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,6,28,1322.17,6.99,0.5,9.5
FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,9,41,279.56,8.04,2.9,8.4
FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,5,24,149.7,-3.35,-2.2,9.1
FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,5,26,1304.13,-3.16,-0.2,10.3
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,2,10,158.24,-3.86,-2.4,9.3
FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,5,21,316.48,-6.34,-2.0,11.5
FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings,4,15,2058.5,-0.04,-0.0,11.2
FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,7,28,65.3,10.04,15.4,9.8
FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,5,17,155.71,4.42,2.8,9.8
FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings,5,22,161.92,14.62,9.0,9.4
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,6,25,253.65,2.28,0.9,9.4
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,2,7,98.14,3.92,4.0,9.6
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,2,11,786.9,7.97,1.0,7.7
FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,5,22,563.03,6.7,1.2,10.6
FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,5,26,196.25,16.1,8.2,9.3
FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,5,17,29.95,-5.69,-19.0,9.0
FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,6,29,673.87,2.88,0.4,9.8
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,3,8,253.8,-14.48,-5.7,9.8
FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,4,14,1010.78,2.56,0.3,10.5
FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,7,21,491.37,3.2,0.7,10.2
FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,5,16,87.52,10.53,12.0,9.8
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,6,23,234.78,-16.59,-7.1,11.3
FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,4,23,1268.92,16.11,1.3,7.9
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,7,22,346.79,17.15,4.9,8.5
FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,2,8,75.36,7.88,10.5,10.1
FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,6,29,1042.07,6.92,0.7,10.5
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,3,16,260.15,-9.55,-3.7,11.2
FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,2,10,29.7,3.03,10.2,9.1
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,4,11,818.4,-26.99,-3.3,11.1
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,3,13,194.69,2.34,1.2,12.4
FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,8,42,111.19,4.52,4.1,9.4
FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,8,33,315.37,-9.27,-2.9,9.9
FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,5,23,2292.74,-19.94,-0.9,10.5
FUR-FU-10004351,Staple-based wall hangings,Furniture,Furnishings,6,21,202.59,22.38,11.0,10.5
FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,4,10,46.59,1.69,3.6,10.4
FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,2,3,479.34,3.57,0.7,12.0
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,6,22,81.01,2.86,3.5,11.0
FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,Furnishings,2,4,138.2,1.61,1.2,9.1
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,4,16,344.1,3.36,1.0,11.2
FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,3,7,379.4,4.7,1.2,9.3
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,4,14,2191.68,-16.84,-0.8,11.0
FUR-FU-10004666,DAX Clear Channel Poster Frame,Furniture,Furnishings,3,13,119.56,-10.62,-8.9,11.6
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,6,20,176.7,4.15,2.3,10.6
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,2,10,84.84,2.95,3.5,10.4
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,4,19,575.46,-23.96,-4.2,10.6
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,2,6,619.8,-11.83,-1.9,11.7
FUR-FU-10004848,DAX Solid Wood Frames,Furniture,Furnishings,3,12,113.33,-5.25,-4.6,10.5
FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,9,45,1324.8,20.37,1.5,10.5
FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,5,17,137.6,14.7,10.7,9.1
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,7,27,1636.86,3.03,0.2,9.9
FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,4,15,1002.94,5.62,0.6,10.5
FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,4,12,193.92,-3.93,-2.0,9.5
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,4,18,514.56,4.03,0.8,9.0
FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,3,11,390.66,11.8,3.0,8.7
FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,5,26,145.25,-3.07,-2.1,9.8
FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,11,55,546.36,-13.03,-2.4,9.9
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,Tables,4,21,9587.05,-1109.17,-11.6,30.2
FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,8,34,7242.77,-876.5,-12.1,30.5
FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,6,36,4334.83,-513.34,-11.8,29.8
FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,6,24,3354.89,-368.3,-11.0,28.6
FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables,4,17,1007.26,-134.28,-13.3,30.9
FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,10,48,2678.28,-331.83,-12.4,30.6
FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,5,22,2979.0,-348.8,-11.7,29.7
FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,13,48,8209.06,-975.29,-11.9,29.5
FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,5,19,3739.12,-407.93,-10.9,29.8
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,9,35,2298.11,-292.1,-12.7,29.9
FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,9,32,4952.67,-614.46,-12.4,29.3
FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,8,39,582.03,-80.02,-13.7,30.0
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables,1,3,136.46,-19.99,-14.6,30.8
FUR-TA-10001705,Bush Advantage Collection Round Conference Table,Furniture,Tables,4,10,3401.6,-456.71,-13.4,31.7
FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,Tables,6,31,3963.9,-488.48,-12.3,29.9
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,4,20,3603.29,-432.09,-12.0,29.6
FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,4,11,828.1,-120.74,-14.6,30.9
FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,2,8,519.94,-64.57,-12.4,28.7
FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,6,19,6151.04,-746.61,-12.1,29.9
FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,6,21,5098.18,-646.69,-12.7,31.1
FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,4,22,6518.75,-813.57,-12.5,30.4
FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,6,23,2671.42,-308.17,-11.5,30.3
FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,3,11,2033.5,-252.77,-12.4,30.4
FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,6,14,2542.47,-309.34,-12.2,29.6
FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,7,26,3457.44,-443.64,-12.8,30.5
FUR-TA-10002533,BPI Conference Tables,Furniture,Tables,5,28,2241.87,-286.82,-12.8,31.0
FUR-TA-10002607,KI Conference Tables,Furniture,Tables,8,26,2140.88,-238.31,-11.1,31.4
FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,3,6,1162.66,-109.66,-9.4,28.4
FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables,4,12,3481.52,-386.21,-11.1,28.2
FUR-TA-10002774,Laminate Occasional Tables,Furniture,Tables,3,8,2096.17,-241.47,-11.5,28.8
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,5,24,2297.54,-266.63,-11.6,29.3
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,5,15,4544.92,-576.4,-12.7,31.0
FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,8,27,6942.07,-835.23,-12.0,29.8
FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,8,32,2847.78,-357.86,-12.6,29.7
FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,6,29,4297.64,-536.79,-12.5,30.3
FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,4,14,3540.35,-401.47,-11.3,28.6
FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,5,23,1040.62,-144.21,-13.9,30.4
FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,12,61,12995.29,-1495.3,-11.5,28.9
FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,6,20,6776.56,-792.33,-11.7,29.5
FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,4,14,3140.55,-378.48,-12.1,30.0
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,8,26,4332.25,-518.7,-12.0,30.0
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,2,8,51.78,-9.08,-17.5,30.0
FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,5,14,7404.5,-953.08,-12.9,31.8
FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,7,31,1788.38,-212.93,-11.9,30.8
FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,4,12,1231.56,-144.76,-11.8,29.5
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,5,20,1088.64,-113.04,-10.4,29.9
FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,5,24,4446.18,-542.57,-12.2,30.0
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,3,13,1296.03,-135.64,-10.5,30.5
FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Furniture,Tables,4,17,5634.9,-604.38,-10.7,29.2
FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,3,7,1706.25,-194.96,-11.4,28.4
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,3,14,917.92,-111.97,-12.2,31.0
FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,5,23,3253.22,-379.5,-11.7,30.0
FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,7,22,5965.09,-656.75,-11.0,28.2
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Furniture,Tables,7,31,2040.05,-245.54,-12.0,29.6
FUR-TA-10004619,Hon Non-Folding Utility Tables,Furniture,Tables,5,19,3775.65,-440.12,-11.7,29.8
FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,4,6,638.82,-82.64,-12.9,30.9
FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,5,16,5801.82,-699.0,-12.0,29.2
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,6,30,1243.79,154.46,12.4,11.5
OFF-AP-10000027,Hoover Commercial SteamVac,Office Supplies,Appliances,4,15,168.39,20.69,12.3,10.3
OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,4,13,266.34,30.66,11.5,12.9
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,2,11,38.27,-0.94,-2.5,12.5
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,3,16,558.74,71.97,12.9,12.4
OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances,3,11,1320.17,170.3,12.9,12.1
OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Appliances,5,15,770.11,110.48,14.3,10.8
OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,4,20,128.7,18.57,14.4,11.6
OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,3,7,5906.52,691.15,11.7,13.7
OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies,Appliances,1,6,157.92,18.04,11.4,15.4
OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,9,38,436.13,43.38,9.9,11.0
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,3,10,170.74,29.01,17.0,9.5
OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances,4,7,1379.17,181.74,13.2,10.9
OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,Office Supplies,Appliances,3,10,631.68,75.17,11.9,12.8
OFF-AP-10000595,Disposable Triple-Filter Dust Bags,Office Supplies,Appliances,3,13,30.59,-5.81,-19.0,11.1
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,6,21,344.59,34.19,9.9,12.0
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,8,31,357.62,52.85,14.8,10.0
OFF-AP-10000804,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,4,15,61.82,8.15,13.2,10.7
OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,7,25,3511.01,438.0,12.5,12.4
OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,5,23,2491.28,306.5,12.3,12.0
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,4,14,2221.56,290.83,13.1,10.6
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,6,26,1761.76,209.88,11.9,12.3
OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,4,14,4476.96,568.89,12.7,11.5
OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances,1,2,647.84,67.17,10.4,13.6
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,3,12,515.79,53.52,10.4,11.0
